id,member_id,loan_amnt,funded_amnt,funded_amnt_inv,int_rate,installment,grade,sub_grade,is_inc_v,accept_d,issue_d,loan_status,term
364420,374989,4800,4800,4626.83,12.41%,160.38,C,C3,False,18-11-2008,01-12-2008,Charged Off,36months
364448,370476,9000,9000,2821.76,11.78%,297.99,C,C1,True,18-11-2008,02-12-2008,Charged Off,36months
364451,375031,5000,5000,5000.0,12.72%,167.8,C,C4,False,18-11-2008,02-12-2008,Fully Paid,36months
364454,375038,9600,9600,9175.0,9.07%,305.6,A,A4,False,18-11-2008,01-12-2008,Fully Paid,36months
364487,375099,15000,15000,13919.99125,15.88%,526.47,E,E4,False,19-11-2008,03-12-2008,Fully Paid,36months
364509,375133,5100,5100,4800.0,8.00%,159.82,A,A3,False,18-11-2008,25-11-2008,Fully Paid,36months
364515,375137,3600,3600,3600.0,10.51%,117.03,B,B2,False,18-11-2008,24-11-2008,Fully Paid,36months
364532,375171,17525,17525,17472.04675,12.72%,588.13,C,C4,False,18-11-2008,03-12-2008,Fully Paid,36months
364550,375191,6400,6400,6400.0,9.38%,204.66,A,A5,False,22-11-2008,02-12-2008,Fully Paid,36months
364557,375199,3000,3000,2749.434624,13.67%,102.06,D,D2,False,18-11-2008,02-12-2008,Fully Paid,36months
364559,375204,14000,14000,13950.0,15.68%,490.03,E,E1,False,19-03-2009,26-03-2009,Fully Paid,36months
364574,375231,12500,12500,10773.80155,9.38%,399.72,A,A5,False,24-11-2008,09-12-2008,Fully Paid,36months
364583,375239,18200,18200,15033.06,10.83%,594.39,B,B3,False,18-11-2008,03-12-2008,Fully Paid,36months
364585,375249,3200,3200,3200.0,13.04%,107.89,C,C5,False,18-11-2008,01-12-2008,Fully Paid,36months
364587,375255,16000,16000,16000.0,11.78%,529.75,C,C1,True,18-11-2008,03-12-2008,Fully Paid,36months
364636,375321,10000,10000,9850.0,9.88%,322.11,B,B1,False,11-02-2010,22-02-2010,Fully Paid,36months
364645,375331,1400,1400,1350.0,10.83%,45.73,B,B3,False,19-11-2008,26-11-2008,Fully Paid,36months
364646,375072,19500,19500,19349.45303,15.57%,681.43,E,E3,False,19-11-2008,03-12-2008,Fully Paid,36months
364670,375361,9000,9000,9000.0,10.83%,293.93,B,B3,True,19-11-2008,03-12-2008,Fully Paid,36months
364693,374862,8525,8525,5290.74,14.54%,293.61,D,D1,False,23-02-2011,28-02-2011,Late (31-120 days),36months
364713,375438,6000,6000,4873.89,11.26%,197.18,B,B2,False,29-11-2008,12-12-2008,Charged Off,36months
364719,375441,7200,7200,6092.82,10.20%,233.01,B,B1,False,19-11-2008,03-12-2008,Fully Paid,36months
364740,375472,12000,12000,11835.6459,14.30%,411.89,D,D4,False,22-11-2008,08-12-2008,Fully Paid,36months
364747,375483,10000,10000,9625.0,10.83%,326.59,B,B3,False,20-11-2008,04-12-2008,Fully Paid,36months
364753,375498,16000,16000,14975.0,12.72%,536.95,C,C4,False,19-11-2008,04-12-2008,Fully Paid,36months
364755,375486,10000,10000,9900.0,10.20%,323.62,B,B1,False,19-11-2008,03-12-2008,Fully Paid,36months
364769,375502,15000,6950,6517.84,11.46%,229.06,B,B5,True,19-11-2008,04-12-2008,Fully Paid,36months
364773,375352,10500,10000,9924.421436,12.09%,332.58,C,C2,False,19-11-2008,04-12-2008,Fully Paid,36months
364794,375384,12000,12000,10950.0,12.09%,399.09,C,C2,False,19-11-2008,03-12-2008,Fully Paid,36months
364805,375558,20475,20475,20289.06549,12.72%,687.13,C,C4,True,20-11-2008,04-12-2008,Fully Paid,36months
364809,369683,7000,7000,7000.0,9.07%,222.83,A,A4,False,20-11-2008,27-11-2008,Fully Paid,36months
364853,372638,20000,20000,18600.0,11.78%,662.19,C,C1,False,21-11-2008,05-12-2008,Fully Paid,36months
364870,375665,14000,14000,11750.0,9.38%,447.68,A,A5,False,21-11-2008,05-12-2008,Fully Paid,36months
364909,375717,5000,5000,5000.0,11.78%,165.55,C,C1,False,20-11-2008,01-12-2008,Fully Paid,36months
364919,375733,20000,20000,18677.62074,13.36%,677.36,D,D1,False,21-11-2008,05-12-2008,Fully Paid,36months
364922,375743,12000,12000,8258.88,10.20%,388.34,B,B1,True,20-11-2008,04-12-2008,Charged Off,36months
364931,375763,7000,7000,4125.21,11.46%,230.7,B,B5,True,20-11-2008,05-12-2008,Charged Off,36months
364941,375781,25000,25000,20857.69757,15.25%,869.7,E,E2,True,20-11-2008,05-12-2008,Fully Paid,36months
364944,375786,16000,16000,9741.966017,17.15%,571.64,F,F3,False,20-11-2008,05-12-2008,Charged Off,36months
364974,375829,6500,6500,6500.0,9.38%,207.85,A,A5,True,20-11-2008,05-12-2008,Fully Paid,36months
365014,375895,8000,8000,8000.0,9.38%,255.82,A,A5,False,21-11-2008,01-12-2008,Fully Paid,36months
365044,375934,6000,6000,1623.25,12.21%,199.89,B,B5,True,26-11-2008,10-12-2008,Charged Off,36months
365045,375940,12000,12000,10909.4435,12.09%,399.09,C,C2,True,22-11-2008,08-12-2008,Fully Paid,36months
365097,374935,7200,7200,6650.0,8.00%,225.62,A,A3,True,23-01-2009,29-01-2009,Fully Paid,36months
365171,376077,2000,2000,1900.0,12.53%,66.94,C,C1,False,03-12-2008,15-12-2008,Fully Paid,36months
365196,376105,13000,13000,12663.41,10.62%,423.28,B,B3,False,04-02-2010,12-02-2010,Fully Paid,36months
365199,376112,25000,25000,10111.99,17.46%,897.06,F,F4,True,22-11-2008,08-12-2008,Charged Off,36months
365203,376114,8500,8500,7827.22,12.09%,282.69,C,C2,False,22-11-2008,08-12-2008,Fully Paid,36months
365208,376118,5000,5000,4940.412139,13.67%,170.09,D,D2,False,22-11-2008,04-12-2008,Fully Paid,36months
365239,376165,24000,14050,4289.78,10.83%,458.85,B,B3,True,22-11-2008,09-12-2008,Charged Off,36months
365326,376302,12000,12000,8629.83,9.38%,383.73,A,A5,True,23-11-2008,08-12-2008,Fully Paid,36months
365335,376313,10000,10000,9085.71,9.32%,319.47,A,A4,False,27-11-2008,09-12-2008,Fully Paid,36months
365338,376318,2800,2800,2800.0,13.04%,94.4,C,C5,False,23-11-2008,03-12-2008,Fully Paid,36months
365341,376323,20000,20000,15875.0,12.41%,668.21,C,C3,True,23-11-2008,08-12-2008,Fully Paid,36months
365344,375971,25000,25000,4224.77,11.78%,827.74,C,C1,True,23-11-2008,09-12-2008,Charged Off,36months
365356,376352,17000,16650,13205.54263,11.78%,551.28,C,C1,True,23-11-2008,08-12-2008,Fully Paid,36months
365366,376349,7000,7000,5645.086071,13.04%,236.0,C,C5,True,23-11-2008,08-12-2008,Fully Paid,36months
365415,376440,6150,6150,4534.35,11.46%,202.69,B,B5,False,24-11-2008,08-12-2008,Fully Paid,36months
365445,376496,1300,1300,1300.0,9.07%,41.39,A,A4,False,24-11-2008,26-11-2008,Fully Paid,36months
365474,376540,4000,4000,3736.24,10.51%,130.03,B,B2,False,24-11-2008,04-12-2008,Charged Off,36months
365491,376560,6500,6500,5800.0,9.38%,207.85,A,A5,False,24-11-2008,08-12-2008,Fully Paid,36months
365566,376653,17600,17600,8474.43216,12.72%,590.65,C,C4,True,24-11-2008,09-12-2008,Fully Paid,36months
365567,376659,2000,2000,2000.0,8.00%,62.68,A,A3,False,24-11-2008,27-11-2008,Fully Paid,36months
365595,376700,1800,1800,1491.04,11.89%,59.7,B,B4,False,25-11-2008,05-12-2008,Charged Off,36months
365632,376754,15000,15000,14513.23838,14.42%,515.74,D,D2,True,26-11-2008,10-12-2008,Fully Paid,36months
365663,376806,21000,21000,10482.54576,14.11%,718.81,D,D1,True,25-11-2008,10-12-2008,Fully Paid,36months
365674,376825,7000,7000,6117.66,12.53%,234.27,C,C1,True,03-03-2009,17-03-2009,Fully Paid,36months
365683,376837,15000,8200,6789.674033,12.21%,273.19,B,B5,True,25-11-2008,10-12-2008,Fully Paid,36months
365714,376895,15000,15000,9320.111353,15.05%,520.37,D,D4,False,25-11-2008,10-12-2008,Fully Paid,36months
365732,376923,17600,17600,12664.45762,13.16%,594.36,C,C3,False,01-12-2008,15-12-2008,Fully Paid,36months
365741,376931,12000,12000,11204.50998,12.21%,399.78,B,B5,False,25-11-2008,10-12-2008,Fully Paid,36months
365809,375077,2500,2500,2500.0,7.68%,77.98,A,A2,False,26-11-2008,04-12-2008,Fully Paid,36months
365831,374099,9600,9600,8244.872894,9.38%,306.98,A,A5,True,26-11-2008,10-12-2008,Fully Paid,36months
365851,377122,10750,10750,9817.377098,16.00%,377.95,E,E2,True,26-11-2008,10-12-2008,Fully Paid,36months
365868,375066,5000,5000,2575.0,14.11%,171.15,D,D1,False,04-12-2008,12-12-2008,Fully Paid,36months
365919,377217,2800,2800,2800.0,9.32%,89.46,A,A4,False,27-11-2008,04-12-2008,Fully Paid,36months
365927,377290,1500,1500,1500.0,11.89%,49.75,B,B4,False,27-11-2008,04-12-2008,Fully Paid,36months
365939,377308,8000,8000,4598.124941,12.21%,266.52,B,B5,True,27-11-2008,11-12-2008,Fully Paid,36months
365969,377395,10000,10000,9059.914721,9.32%,319.47,A,A4,False,27-11-2008,11-12-2008,Fully Paid,36months
366003,377447,12500,9250,7204.06,11.58%,305.38,B,B3,True,28-11-2008,15-12-2008,Fully Paid,36months
366004,377347,4000,4000,3947.92,12.61%,134.03,C,C2,False,27-12-2010,29-12-2010,Fully Paid,36months
366085,377642,6000,6000,5300.0,9.63%,192.57,A,A5,False,29-11-2008,08-12-2008,Fully Paid,36months
366092,377656,12600,12600,11650.0,9.32%,402.53,A,A4,False,29-11-2008,12-12-2008,Fully Paid,36months
366109,377692,2100,2100,1980.8,12.21%,69.97,B,B5,False,10-12-2008,17-12-2008,Fully Paid,36months
366128,377327,4000,4000,4000.0,9.32%,127.79,A,A4,False,29-11-2008,10-12-2008,Fully Paid,36months
366135,377750,4000,4000,3898.195353,12.84%,134.48,C,C2,False,29-11-2008,11-12-2008,Fully Paid,36months
366146,377777,7500,7500,5960.07,11.89%,248.73,B,B4,False,29-11-2008,15-12-2008,Fully Paid,36months
366169,377828,20000,6875,6750.0,11.58%,226.97,B,B3,True,30-11-2008,15-12-2008,Fully Paid,36months
366171,377833,10000,10000,3493.29,13.79%,340.76,C,C5,False,30-11-2008,16-12-2008,Charged Off,36months
366175,377834,21000,21000,13925.0,13.16%,709.18,C,C3,False,30-11-2008,11-12-2008,Fully Paid,36months
366198,377900,5600,5600,5246.7,11.58%,184.88,B,B3,False,30-11-2008,11-12-2008,Fully Paid,36months
366208,377923,20000,7500,7025.0,11.58%,247.61,B,B3,True,30-11-2008,15-12-2008,Fully Paid,36months
366231,377973,1000,1000,1000.0,14.42%,34.39,D,D2,False,30-11-2008,05-12-2008,Fully Paid,36months
366236,377984,9000,9000,8067.02,10.95%,294.43,B,B1,False,30-11-2008,15-12-2008,Fully Paid,36months
366241,377998,7375,7375,6436.170373,9.32%,235.61,A,A4,False,02-12-2008,15-12-2008,Fully Paid,36months
366248,378011,2450,2450,2425.0,14.42%,84.24,D,D2,False,30-11-2008,05-12-2008,Charged Off,36months
366292,378103,12000,12000,10499.1845,15.68%,420.02,E,E1,False,01-12-2008,17-12-2008,Fully Paid,36months
366297,378112,5000,5000,4261.496627,9.63%,160.48,A,A5,False,01-12-2008,10-12-2008,Fully Paid,36months
366311,378129,10000,6525,6155.25,11.58%,215.42,B,B3,False,01-12-2008,16-12-2008,Fully Paid,36months
366342,378197,10000,10000,6527.961226,12.53%,334.67,C,C1,False,01-12-2008,15-12-2008,Fully Paid,36months
366380,377345,3000,3000,2825.0,12.53%,100.4,C,C1,False,02-12-2008,08-12-2008,Fully Paid,36months
366404,378321,3200,3200,2525.0,9.63%,102.71,A,A5,True,01-12-2008,16-12-2008,Fully Paid,36months
366407,378329,8000,8000,2400.0,12.84%,268.95,C,C2,False,01-12-2008,16-12-2008,Fully Paid,36months
366490,378264,23750,23750,13983.63719,13.47%,805.67,C,C4,False,02-12-2008,16-12-2008,Fully Paid,36months
366533,378594,18500,5050,4825.907817,12.21%,168.24,B,B5,False,02-12-2008,17-12-2008,Fully Paid,36months
366553,378996,20000,20000,8225.0,16.95%,712.54,E,E5,True,02-12-2008,16-12-2008,Fully Paid,36months
366563,379015,12000,12000,6766.808602,15.05%,416.3,D,D4,True,02-12-2008,16-12-2008,Fully Paid,36months
366567,376982,24500,5575,5350.0,12.21%,185.74,B,B5,True,02-12-2008,18-12-2008,Fully Paid,36months
366620,379077,9000,9000,8761.497017,9.63%,288.85,A,A5,False,03-12-2008,16-12-2008,Fully Paid,36months
366642,361923,10800,5100,4972.7062,12.21%,169.91,B,B5,False,03-12-2008,17-12-2008,Fully Paid,36months
366655,379165,20000,20000,6688.147874,15.05%,693.83,D,D4,True,03-12-2008,16-12-2008,Fully Paid,36months
366733,379458,13000,13000,5183.086664,14.42%,446.98,D,D2,True,03-12-2008,18-12-2008,Fully Paid,36months
366743,379485,2400,2400,2400.0,12.21%,79.96,B,B5,False,03-12-2008,16-12-2008,Fully Paid,36months
366783,379566,4000,1375,1290.02,12.21%,45.81,B,B5,False,04-12-2008,18-12-2008,Fully Paid,36months
366847,379712,2000,2000,1796.27,8.00%,62.68,A,A3,False,04-12-2008,08-12-2008,Fully Paid,36months
366874,379763,10000,10000,6208.43,15.68%,350.02,E,E1,False,04-12-2008,17-12-2008,Charged Off,36months
366887,379786,20000,6100,2600.0,11.26%,200.47,B,B2,True,04-12-2008,19-12-2008,Charged Off,36months
366913,379866,7000,7000,2542.251983,14.42%,240.68,D,D2,False,05-12-2008,18-12-2008,Charged Off,36months
366951,379939,19200,19200,3131.73,12.84%,645.47,C,C2,True,05-12-2008,19-12-2008,Charged Off,36months
366989,380103,15000,15000,3766.954065,14.11%,513.44,D,D1,False,05-12-2008,19-12-2008,Charged Off,36months
367030,380183,11200,11200,11100.0,7.88%,350.34,A,A5,False,26-01-2010,29-01-2010,Charged Off,36months
367108,378981,2000,2000,1800.902874,12.84%,67.24,C,C2,False,29-12-2008,05-01-2009,Fully Paid,36months
367112,380377,1000,1000,1000.0,9.63%,32.1,A,A5,False,06-12-2008,16-12-2008,Fully Paid,36months
367135,380416,10000,10000,8876.973217,8.00%,313.37,A,A3,True,06-12-2008,19-12-2008,Fully Paid,36months
367150,380446,5000,5000,4750.0,9.32%,159.74,A,A4,False,09-12-2008,19-12-2008,Fully Paid,36months
367176,380501,10000,10000,3537.54,12.21%,333.15,B,B5,True,06-12-2008,22-12-2008,Charged Off,36months
367218,379815,7000,7000,5685.82,11.89%,232.15,B,B4,False,08-12-2008,23-12-2008,Fully Paid,36months
367224,380592,9000,9000,5025.0,16.00%,316.42,E,E2,False,07-12-2008,19-12-2008,Fully Paid,36months
367285,380718,8000,8000,7276.565417,15.68%,280.02,E,E1,False,07-12-2008,19-12-2008,Fully Paid,36months
367313,380776,8000,8000,5919.120882,15.05%,277.53,D,D4,True,07-12-2008,22-12-2008,Fully Paid,36months
367337,380835,25000,25000,1900.0,12.53%,836.66,C,C1,True,12-12-2008,26-12-2008,Fully Paid,36months
367376,380921,8000,8000,1375.0,12.21%,266.52,B,B5,False,22-12-2008,31-12-2008,Fully Paid,36months
367379,380925,4800,4800,4572.909182,12.21%,159.92,B,B5,False,08-12-2008,22-12-2008,Fully Paid,36months
367384,380928,10000,10000,8571.968191,11.26%,328.64,B,B2,False,08-12-2008,22-12-2008,Fully Paid,36months
367392,380948,8000,8000,5325.0,11.58%,264.11,B,B3,False,08-12-2008,22-12-2008,Fully Paid,36months
367398,380955,10000,10000,6034.55,14.74%,345.37,D,D3,False,09-12-2008,24-12-2008,Charged Off,36months
367404,380956,7500,7500,3253.86,13.16%,253.28,C,C3,False,08-12-2008,22-12-2008,Charged Off,36months
367414,380990,10000,10000,3228.55,14.11%,342.29,D,D1,False,08-12-2008,23-12-2008,Charged Off,36months
367428,381013,9950,9950,3449.17,11.26%,326.99,B,B2,False,08-12-2008,23-12-2008,Charged Off,36months
367433,381021,12000,12000,10268.93,11.58%,396.17,B,B3,False,09-12-2008,23-12-2008,Fully Paid,36months
367464,381086,10000,10000,9450.0,9.32%,319.47,A,A4,False,08-12-2008,22-12-2008,Fully Paid,36months
367593,376791,7475,7475,7475.0,9.63%,239.91,A,A5,False,09-12-2008,15-12-2008,Fully Paid,36months
367599,381285,10200,10200,6454.284614,9.63%,327.37,A,A5,False,09-12-2008,23-12-2008,Fully Paid,36months
367628,381356,3000,3000,2251.706278,13.16%,101.32,C,C3,True,11-12-2008,25-12-2008,Fully Paid,36months
367643,381380,1500,1500,1380.8,12.21%,49.98,B,B5,False,10-12-2008,16-12-2008,Fully Paid,36months
367680,381446,7200,7200,5577.67,10.95%,235.54,B,B1,False,10-12-2008,25-12-2008,Fully Paid,36months
367694,381474,2750,2750,2709.036252,16.95%,97.98,E,E5,False,17-01-2009,27-01-2009,Fully Paid,36months
367703,381493,10000,10000,8500.0,13.47%,339.23,C,C4,True,10-12-2008,24-12-2008,Fully Paid,36months
367745,375265,10000,10000,9224.48,11.26%,328.64,B,B2,True,10-12-2008,24-12-2008,Fully Paid,36months
367770,381631,10000,10000,8081.39,11.26%,328.64,B,B2,False,10-12-2008,24-12-2008,Fully Paid,36months
367777,377687,25000,25000,18349.16,12.84%,840.45,C,C2,True,29-01-2009,12-02-2009,Fully Paid,36months
367791,381665,10000,10000,7337.45624,14.74%,345.37,D,D3,True,10-12-2008,24-12-2008,Fully Paid,36months
367854,381796,10000,10000,7450.0,9.63%,320.95,A,A5,False,10-12-2008,25-12-2008,Fully Paid,36months
367859,381806,10000,10000,2250.0,11.26%,328.64,B,B2,False,10-12-2008,25-12-2008,Fully Paid,36months
367980,376593,8500,8500,4467.96,11.58%,280.62,B,B3,False,11-12-2008,25-12-2008,Fully Paid,36months
368034,382114,8000,8000,3400.0,10.95%,261.71,B,B1,False,11-12-2008,25-12-2008,Fully Paid,36months
368104,382235,16000,16000,9237.220136,14.42%,550.13,D,D2,True,12-12-2008,26-12-2008,Fully Paid,36months
368107,382242,1250,1250,1250.0,10.95%,40.9,B,B1,False,12-12-2008,19-12-2008,Fully Paid,36months
368143,382298,4000,4000,3125.0,13.47%,135.7,C,C4,False,12-12-2008,24-12-2008,Charged Off,36months
368150,382312,8000,8000,7500.0,9.32%,255.58,A,A4,False,15-12-2008,24-12-2008,Fully Paid,36months
368155,382318,6400,6400,4082.3,6.00%,194.7,B,B1,False,12-12-2008,29-12-2008,Fully Paid,36months
368168,382353,11000,11000,6560.11362,12.53%,368.13,C,C1,True,12-12-2008,29-12-2008,Fully Paid,36months
368216,382429,14500,14500,7551.504419,12.84%,487.46,C,C2,False,13-12-2008,22-12-2008,Fully Paid,36months
368223,382443,15000,15000,8100.0,9.63%,481.42,A,A5,False,13-12-2008,30-12-2008,Fully Paid,36months
368243,382476,9600,9600,7529.79045,9.32%,306.69,A,A4,True,13-12-2008,29-12-2008,Fully Paid,36months
368274,382550,7750,7750,7720.247915,12.87%,260.66,C,C1,False,28-10-2009,09-11-2009,Fully Paid,36months
368371,382755,1600,1600,1337.440446,15.05%,55.51,D,D4,False,14-12-2008,22-12-2008,Fully Paid,36months
368374,382804,12000,12000,7575.0,11.26%,394.36,B,B2,False,26-12-2008,08-01-2009,Fully Paid,36months
368394,382850,1150,1150,1150.0,10.95%,37.63,B,B1,False,14-12-2008,22-12-2008,Fully Paid,36months
368428,382934,5000,5000,3626.07,11.89%,165.82,B,B4,False,18-12-2008,30-12-2008,Fully Paid,36months
368432,382943,15000,15000,6373.0,11.58%,495.21,B,B3,False,15-12-2008,26-12-2008,Fully Paid,36months
368435,382966,7500,7500,3551.789934,13.47%,254.42,C,C4,False,18-12-2008,31-12-2008,Fully Paid,36months
368445,382992,10000,10000,5778.867032,13.16%,337.71,C,C3,True,26-12-2008,08-01-2009,Fully Paid,36months
368461,383026,2800,2800,2485.248756,13.47%,94.99,C,C4,False,15-12-2008,19-12-2008,Fully Paid,36months
368462,376325,12250,12250,2125.0,13.67%,416.72,D,D2,True,15-12-2008,29-12-2008,Charged Off,36months
368469,383039,8000,8000,7649.07,11.14%,262.43,B,B1,False,21-09-2009,24-09-2009,Fully Paid,36months
368474,383051,4000,4000,3780.03,13.79%,136.31,C,C5,False,15-12-2008,24-12-2008,Fully Paid,36months
368492,379221,4500,4500,4500.0,9.62%,144.41,B,B3,False,26-11-2010,30-11-2010,Fully Paid,36months
368493,383054,15000,15000,2700.0,13.79%,511.14,C,C5,False,15-12-2008,29-12-2008,Fully Paid,36months
368507,383119,5500,5500,5261.42,9.32%,175.71,A,A4,False,15-12-2008,24-12-2008,Fully Paid,36months
368523,383162,5000,5000,4835.42,9.32%,159.74,A,A4,False,15-12-2008,22-12-2008,Fully Paid,36months
368555,383227,4000,4000,3835.28,9.32%,127.79,A,A4,False,15-12-2008,19-12-2008,Fully Paid,36months
368578,383274,12000,12000,4513.7,11.58%,396.17,B,B3,False,16-12-2008,30-12-2008,Charged Off,36months
368765,383601,5000,5000,3589.657543,9.63%,160.48,A,A5,True,25-12-2008,07-01-2009,Fully Paid,36months
368766,383570,4000,4000,3986.47,11.26%,131.46,B,B2,False,16-12-2008,25-12-2008,Fully Paid,36months
368897,383845,11200,11200,3625.0,13.16%,378.23,C,C3,False,17-12-2008,30-12-2008,Fully Paid,36months
368924,383888,13000,13000,3625.0,12.53%,435.07,C,C1,True,17-12-2008,31-12-2008,Fully Paid,36months
368954,383950,2500,2500,2125.289074,12.53%,83.67,C,C1,False,17-12-2008,30-12-2008,Fully Paid,36months
368965,383963,1200,1200,975.0,8.00%,37.61,A,A3,False,23-12-2008,30-12-2008,Fully Paid,36months
368981,383997,2500,2500,2170.152841,13.79%,85.19,C,C5,False,17-12-2008,26-12-2008,Fully Paid,36months
368995,384222,1500,1500,1122.605467,11.89%,49.75,B,B4,False,17-12-2008,22-12-2008,Fully Paid,36months
369008,384250,8000,8000,5450.0,9.32%,255.58,A,A4,False,17-12-2008,30-12-2008,Fully Paid,36months
369055,384323,12000,12000,6600.0,9.32%,383.37,A,A4,False,18-12-2008,30-12-2008,Fully Paid,36months
369062,384337,15000,15000,5733.505996,13.16%,506.56,C,C3,False,18-12-2008,29-12-2008,Fully Paid,36months
369078,384383,6000,6000,5725.0,9.63%,192.57,A,A5,False,18-12-2008,29-12-2008,Fully Paid,36months
369114,375913,14000,14000,7826.29,11.89%,464.3,B,B4,True,18-12-2008,30-12-2008,Fully Paid,36months
369118,379239,13000,13000,7565.289495,12.21%,433.1,B,B5,False,18-12-2008,30-12-2008,Fully Paid,36months
369164,384531,5000,5000,2827.17,12.53%,167.34,C,C1,False,18-12-2008,31-12-2008,Fully Paid,36months
369171,384545,14000,14000,11450.0,12.84%,470.66,C,C2,True,31-12-2008,14-01-2009,Fully Paid,36months
369197,384637,15000,15000,1550.0,12.21%,499.73,B,B5,False,19-12-2008,29-12-2008,Fully Paid,36months
369207,384650,7000,7000,5585.11,9.32%,223.63,A,A4,False,18-12-2008,31-12-2008,Fully Paid,36months
